Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/ADMIN/Kelola Vaksinasi/TCE01_Edit Vaksin,Chrome 103.0.5060.114,,,2022-07-20 14:13:06,2022-07-20 14:16:10,3m - 3.492s,PASSED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 14:13:07,2022-07-20 14:13:37,30.278s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 14:13:37,2022-07-20 14:13:39,1.652s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_AstraZeneca_ant-btn ant-btn-default _429647""))",Chrome 103.0.5060.114,,,2022-07-20 14:13:39,2022-07-20 14:14:09,30.232s,PASSED
"setText(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/input_Kuota_stock""), ""500"")",Chrome 103.0.5060.114,,,2022-07-20 14:14:09,2022-07-20 14:15:09,1m - 0.338s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Kelola Vaksin  GetVaccine/button_Update Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 14:15:09,2022-07-20 14:15:40,30.248s,PASSED
"verifyElementPresent(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""), 0)",Chrome 103.0.5060.114,,,2022-07-20 14:15:40,2022-07-20 14:16:10,30.180s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/TC_Search,Chrome 103.0.5060.114,,,2022-07-20 14:16:10,2022-07-20 14:22:17,6m - 7.297s,PASSED
"for ([i = 1, i <= 2, (i++)])",Chrome 103.0.5060.114,,,2022-07-20 14:16:10,2022-07-20 14:22:17,6m - 6.822s,PASSED
,,,,,,,
Test Cases/ADMIN/Kelola Vaksinasi/TC_Delete,Chrome 103.0.5060.114,,,2022-07-20 14:22:17,2022-07-20 14:23:30,1m - 13.160s,FAILED
"callTestCase(findTestCase(""ADMIN/AUTH/Positif/TC_LoginPositif""), [:], STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-20 14:22:18,2022-07-20 14:22:27,9.344s,PASSED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 14:22:27,2022-07-20 14:22:29,2.355s,PASSED
"click(findTestObject(""ADMIN/Page_Dashboard Admin  GetVaccine/a_Kelola Vaksin""))",Chrome 103.0.5060.114,,,2022-07-20 14:22:29,2022-07-20 14:22:30,0.506s,PASSED
"click(findTestObject(""Page_Kelola Sesi  GetVaccine/btn_delete sinovac""))",Chrome 103.0.5060.114,,,2022-07-20 14:22:30,2022-07-20 14:23:30,1m - 0.446s,FAILED
,,,,,,,
Test Cases/ADMIN/PROFIL/TC_View Profile,Chrome 103.0.5060.114,,,2022-07-20 14:23:30,2022-07-20 14:24:36,1m - 5.622s,FAILED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Overview""))",Chrome 103.0.5060.114,,,2022-07-20 14:23:31,2022-07-20 14:24:01,30.469s,PASSED
"click(findTestObject(""Object Repository/ADMIN/Page_Dashboard Admin  GetVaccine/a_Profil Admin""))",Chrome 103.0.5060.114,,,2022-07-20 14:24:01,2022-07-20 14:24:03,1.923s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/ADMIN/Page_Profil Admin  GetVaccine/h3_Informasi Fasilitas Kesehatan""), 0)",Chrome 103.0.5060.114,,,2022-07-20 14:24:03,2022-07-20 14:24:36,32.549s,FAILED
,,,,,,,
Test Cases/ADMIN/PROFIL/TC_Edit Profile,Chrome 103.0.5060.114,,,2022-07-20 14:24:36,2022-07-20 14:25:08,31.940s,FAILED
"click(findTestObject(""Object Repository/ADMIN/Page_Profil Admin  GetVaccine/a_Edit""))",Chrome 103.0.5060.114,,,2022-07-20 14:24:36,2022-07-20 14:25:08,31.331s,FAILED
