Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Response = sendRequest(findTestObject(""API/FACILITY/UPDATE FACILITY/TCUH01_UPDATE VALID DATA""))",,,,2022-07-04 21:06:39,2022-07-04 21:06:40,0.464s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:40,2022-07-04 21:06:40,0.012s,FAILED
,,,,,,,
Test Cases/API/FAMILY/CREATE A NEW FAMILY/TCNF03_Create Family Without Body,,,,2022-07-04 21:06:40,2022-07-04 21:06:41,1.237s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/CreateFamily_INVALID DATA - Copy""))",,,,2022-07-04 21:06:40,2022-07-04 21:06:41,0.642s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:06:41,2022-07-04 21:06:41,0.016s,PASSED
,,,,,,,
Test Cases/API/FAMILY/CREATE A NEW FAMILY/TCNF02_Create family invalid data,,,,2022-07-04 21:06:41,2022-07-04 21:06:42,1.162s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/CreateFamily_INVALID DATA""))",,,,2022-07-04 21:06:42,2022-07-04 21:06:42,0.597s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:42,2022-07-04 21:06:42,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/CREATE A NEW FAMILY/TCNF01_Create a new family,,,,2022-07-04 21:06:42,2022-07-04 21:06:43,1.018s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/CreateNewFamily""))",,,,2022-07-04 21:06:43,2022-07-04 21:06:43,0.431s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:43,2022-07-04 21:06:43,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/GET ALL FAMILY/TCF02_Get Family with invalid data,,,,2022-07-04 21:06:43,2022-07-04 21:06:44,0.883s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/GetAllFamily_INVALID DATA""))",,,,2022-07-04 21:06:44,2022-07-04 21:06:44,0.348s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:44,2022-07-04 21:06:44,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/GET ALL FAMILY/TCF01_Get Family with valid data,,,,2022-07-04 21:06:44,2022-07-04 21:06:45,0.960s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/GetAllFamily""))",,,,2022-07-04 21:06:45,2022-07-04 21:06:45,0.399s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:45,2022-07-04 21:06:45,0.016s,PASSED
,,,,,,,
Test Cases/API/FAMILY/GET FAMILY BY ID/TCGF02_Get Family with invalid id,,,,2022-07-04 21:06:45,2022-07-04 21:06:46,0.899s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/GetFamilyById""))",,,,2022-07-04 21:06:46,2022-07-04 21:06:46,0.344s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:46,2022-07-04 21:06:46,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/GET FAMILY BY ID/TCGF01_Get Family By Id,,,,2022-07-04 21:06:46,2022-07-04 21:06:47,1.024s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/GetFamilyById""))",,,,2022-07-04 21:06:47,2022-07-04 21:06:47,0.416s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:47,2022-07-04 21:06:47,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/UPDATE FAMILY/TCUH04_UPDATE WITHOUT BODY,,,,2022-07-04 21:06:47,2022-07-04 21:06:48,0.993s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/TCUH04_UPDATE WITHOUT BODY""))",,,,2022-07-04 21:06:48,2022-07-04 21:06:48,0.438s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:06:48,2022-07-04 21:06:48,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/UPDATE FAMILY/TCUH03_UPDATE WITHOUT ID,,,,2022-07-04 21:06:48,2022-07-04 21:06:49,1.201s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/TCUH03_UPDATE WITHOUT ID""))",,,,2022-07-04 21:06:49,2022-07-04 21:06:49,0.655s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-04 21:06:49,2022-07-04 21:06:49,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/UPDATE FAMILY/TCUH02_UPDATE WITHOUT TOKEN,,,,2022-07-04 21:06:49,2022-07-04 21:06:50,0.997s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/Negatif/TCUH02_UPDATE WITHOUT TOKEN""))",,,,2022-07-04 21:06:50,2022-07-04 21:06:50,0.431s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:50,2022-07-04 21:06:50,0.000s,PASSED
,,,,,,,
Test Cases/API/FAMILY/UPDATE FAMILY/TCUH01_UPDATE FAMILY,,,,2022-07-04 21:06:50,2022-07-04 21:06:52,1.157s,PASSED
"Response = sendRequest(findTestObject(""API/FAMILY/UpdateFamilyById""))",,,,2022-07-04 21:06:51,2022-07-04 21:06:51,0.446s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:51,2022-07-04 21:06:51,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 21:06:51,2022-07-04 21:06:52,0.105s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST03_CREATE WITHOUT REQ BODY,,,,2022-07-04 21:06:52,2022-07-04 21:06:53,1.033s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST03_CREATE WITHOUT REQUEST BODY""))",,,,2022-07-04 21:06:52,2022-07-04 21:06:53,0.468s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:06:53,2022-07-04 21:06:53,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST02_CREATE WITHOUT TOKEN,,,,2022-07-04 21:06:53,2022-07-04 21:06:54,1.179s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST02_CREATE WITHOUT TOKEN""))",,,,2022-07-04 21:06:53,2022-07-04 21:06:54,0.623s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:54,2022-07-04 21:06:54,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/CREATE STOCK/TCNST01_CREATE VALID STOCK,,,,2022-07-04 21:06:54,2022-07-04 21:06:55,1.070s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/CREATE NEW STOCK/TCNST01_CREATE STOCK""))",,,,2022-07-04 21:06:54,2022-07-04 21:06:55,0.469s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:55,2022-07-04 21:06:55,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 21:06:55,2022-07-04 21:06:55,0.047s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST02_UPDATE WITHOUT TOKEN,,,,2022-07-04 21:06:55,2022-07-04 21:06:56,0.949s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-07-04 21:06:55,2022-07-04 21:06:56,0.407s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:56,2022-07-04 21:06:56,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST02_GET INVALID ID,,,,2022-07-04 21:06:56,2022-07-04 21:06:57,1.123s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST02_GET STOCK INVALID""))",,,,2022-07-04 21:06:57,2022-07-04 21:06:57,0.440s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:06:57,2022-07-04 21:06:57,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET STOCK BY ID/TCGST01_GET VALID ID,,,,2022-07-04 21:06:57,2022-07-04 21:06:58,1.241s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET STOCK BY ID/TCGST01_GET STOCK VALID""))",,,,2022-07-04 21:06:58,2022-07-04 21:06:58,0.682s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:06:58,2022-07-04 21:06:58,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST02_GET ALL WITHOUT TOKEN,,,,2022-07-04 21:06:58,2022-07-04 21:06:59,0.962s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST02_GET WITHOUT TOKEN""))",,,,2022-07-04 21:06:59,2022-07-04 21:06:59,0.377s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:06:59,2022-07-04 21:06:59,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK,,,,2022-07-04 21:06:59,2022-07-04 21:07:00,0.989s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/GET ALL STOCK/TCST01_GET ALL STOCK""))",,,,2022-07-04 21:07:00,2022-07-04 21:07:00,0.429s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:00,2022-07-04 21:07:00,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST04_UPDATE WITHOUT BODY,,,,2022-07-04 21:07:00,2022-07-04 21:07:01,0.992s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-07-04 21:07:01,2022-07-04 21:07:01,0.453s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:07:01,2022-07-04 21:07:01,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST03_UPDATE WITHOUT ID,,,,2022-07-04 21:07:01,2022-07-04 21:07:03,1.578s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS03_UPDATE WITHOUT ID""))",,,,2022-07-04 21:07:02,2022-07-04 21:07:03,1.010s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:07:03,2022-07-04 21:07:03,0.000s,PASSED
,,,,,,,
Test Cases/API/STOCK/UPDATE STOCK/TCUST01_UPDATE STOCK,,,,2022-07-04 21:07:03,2022-07-04 21:07:04,1.305s,PASSED
"Response = sendRequest(findTestObject(""API/STOCK/UPDATE STOCK/TCUS01_UPDATE VALID DATA""))",,,,2022-07-04 21:07:03,2022-07-04 21:07:04,0.667s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:04,2022-07-04 21:07:04,0.000s,PASSED
"verifyElementPropertyValue(Response, statuscreate, update_success)",,,,2022-07-04 21:07:04,2022-07-04 21:07:04,0.015s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/UPDATE SCHEDULE/TCUS04_UPDATE WITHOUT BODY,,,,2022-07-04 21:07:04,2022-07-04 21:07:05,1.041s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/UPDATE SCHEDULE BY ID/TCUS04_UPDATE WITHOUT BODY""))",,,,2022-07-04 21:07:05,2022-07-04 21:07:05,0.488s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:07:05,2022-07-04 21:07:05,0.000s,PASSED
,,,,,,,
